epoch,abdomen,abdomen_tip,head,l_antenna_joint,l_antenna_tip,l_leg_1,l_leg_2,l_leg_3,l_mandible,loss,lr,r_antenna_joint,r_antenna_tip,r_leg_1,r_leg_2,r_leg_3,r_mandible,tag,thorax,val_abdomen,val_abdomen_tip,val_head,val_l_antenna_joint,val_l_antenna_tip,val_l_leg_1,val_l_leg_2,val_l_leg_3,val_l_mandible,val_loss,val_r_antenna_joint,val_r_antenna_tip,val_r_leg_1,val_r_leg_2,val_r_leg_3,val_r_mandible,val_tag,val_thorax
36,0.0001839649339672178,0.00020627488265745342,0.00019259608234278858,0.00027864068397320807,0.00042587341158650815,0.0004343501932453364,0.00031813362147659063,0.00032470596488565207,0.0002492305065970868,0.0002904566063079983,1e-04,0.00028498840401880443,0.000427346327342093,0.0004492168372962624,0.00033295355387963355,0.00032765697687864304,0.0002539485285524279,0.00010342870518798009,0.00014445223496295512,0.00017097339150495827,0.00019621835963334888,0.00019716359383892268,0.0002840936940629035,0.00043563134386204183,0.0004443568759597838,0.0003426363691687584,0.0003126054652966559,0.0002440531534375623,0.0002878259401768446,0.0002615786506794393,0.0004065054818056524,0.00043913145782426,0.0003297410730738193,0.00032959942473098636,0.0002561016008257866,0.000100836725323461,0.0001418142201146111
37,0.00018666157848201692,0.00020486264838837087,0.00019250200421083719,0.00026994492509402335,0.00041899021016433835,0.00043710728641599417,0.0003249018918722868,0.00031669458257965744,0.0002576250699348748,0.0002893657947424799,1e-04,0.0002809979487210512,0.0004206029698252678,0.0004357694124337286,0.00032574450597167015,0.0003360140835866332,0.0002540170098654926,0.00010793779802042991,0.00014884625852573663,0.000183865922736004,0.00020978035172447562,0.00019925575179513544,0.00028118284535594285,0.0004466948448680341,0.0004541274975053966,0.0003517068980727345,0.0003434262762311846,0.00026568921748548746,0.00030031250207684934,0.00027667731046676636,0.00042817715439014137,0.0004655396332964301,0.0003345727454870939,0.0003319911484140903,0.00026229117065668106,0.0001119089502026327,0.00015842482389416546
38,0.00017525303701404482,0.00019684815197251737,0.00018582367920316756,0.00026833469746634364,0.000421130534959957,0.0004314937978051603,0.0003220716316718608,0.0003144404909107834,0.00024969407240860164,0.00028258244856260717,1e-04,0.0002725052472669631,0.0004060427309013903,0.00044322587200440466,0.00031206963467411697,0.00032539700623601675,0.00024912680964916945,9.388579928781837e-05,0.0001365548523608595,0.0001651556376600638,0.00019392420654185116,0.00018570770043879747,0.0002708695537876338,0.00041546704596839845,0.0004380915779620409,0.00034151505678892136,0.0003081735339947045,0.00026007325504906476,0.00028515138546936214,0.00029326797812245786,0.00041927749407477677,0.0004533662286121398,0.0002935131487902254,0.0003100357425864786,0.00025755277602002025,0.00010190324974246323,0.0001396791631123051
39,0.00018732449098024517,0.00021243795345071703,0.00019914036965928972,0.0002772329025901854,0.000429205916589126,0.0004452859575394541,0.00032171086058951914,0.0003264413680881262,0.0002587227209005505,0.0002904104767367244,1e-04,0.00026897332281805575,0.00040345953311771154,0.00043958748574368656,0.0003185400855727494,0.0003167652466800064,0.0002603676693979651,0.00011572781659197062,0.0001560556993354112,0.00020103665883652866,0.00023324904032051563,0.0002219966845586896,0.00027964782202616334,0.0004283725284039974,0.00043777318205684423,0.0003530917165335268,0.00031481991754844785,0.00026788003742694855,0.00030289622372947633,0.0003064059419557452,0.0004184494027867913,0.0004728895437438041,0.0003249298606533557,0.00032626852043904364,0.0002633164403960109,0.00012855080422013998,0.00017055770149454474
40,0.00017773853323888034,0.00020025063713546842,0.00019003277702722698,0.00027046602917835116,0.0004153274931013584,0.000415368820540607,0.00032607492175884545,0.000311764219077304,0.0002501708222553134,0.0002811192243825644,1e-04,0.00025620797532610595,0.00039980022120289505,0.0004353966214694083,0.0003138362953905016,0.000322183157550171,0.00024243337975349277,0.00010735348041635007,0.0001446238748030737,0.0001808508241083473,0.0002054772194242105,0.00020687452342826873,0.0002926790912169963,0.0004303579335100949,0.00043456823914311826,0.0003535835421644151,0.0003057184221688658,0.0002534205559641123,0.00029351635021157563,0.00025914428988471627,0.00043590442510321736,0.00044567364966496825,0.0003303740231785923,0.0003392586950212717,0.00024392639170400798,0.00011608016211539507,0.00015588673704769462
41,0.00018721767992246896,0.00020931173639837652,0.00019062489445786923,0.0002676690637599677,0.00041023429366759956,0.00042127122287638485,0.0003137441526632756,0.000324309803545475,0.0002493134525138885,0.0002825772389769554,1e-04,0.00026411237195134163,0.0004057900805491954,0.00042354222387075424,0.00031941497582010925,0.0003057158610317856,0.0002541996364016086,0.0001081926966435276,0.00014914914208929986,0.00021403768914751709,0.00024491921067237854,0.00023357119061984122,0.00031967239920049906,0.0004746425256598741,0.0004946970730088651,0.00037532171700149775,0.0003415170358493924,0.00030928163323551416,0.00033062559668906033,0.00031612219754606485,0.0004534453619271517,0.0004540591035038233,0.000364020059350878,0.0003821964201051742,0.0003088889643549919,0.00014097618986852467,0.00019326704205013812
42,0.0001769762166077271,0.00019855902064591646,0.00018144535715691745,0.0002519674599170685,0.00039272013236768544,0.0004221315321046859,0.0003145046648569405,0.00031120615312829614,0.00023991294438019395,0.0002741448406595737,1e-04,0.00026049482403323054,0.00040946874651126564,0.00041213477379642427,0.0003085866628680378,0.00030380336102098227,0.00024230322742369026,9.964777564164251e-05,0.00013460026821121573,0.00018673435261007398,0.00021759139781352133,0.00019564847752917558,0.00026026711566373706,0.0004075472243130207,0.0004273723461665213,0.0003391197824385017,0.0003255918563809246,0.0002584817702881992,0.00029253546381369233,0.000275600963504985,0.0004289241915103048,0.00047067104605957866,0.000306956993881613,0.00033884411095641553,0.00026517524383962154,0.00011518043902469799,0.0001533964677946642
43,0.00018010087660513818,0.00020518786914180964,0.00019062274077441543,0.0002620890736579895,0.00039114264654926956,0.00042484214645810425,0.00032061859383247793,0.00031066109659150243,0.0002454642381053418,0.00027964040054939687,1e-04,0.00026581791462376714,0.0004087309935130179,0.0004220804839860648,0.00029771775007247925,0.00032399335759691894,0.0002449553576298058,0.00010920256318058819,0.00015066095511429012,0.00021500598813872784,0.00023507748846895993,0.00021630963601637632,0.00028846331406384706,0.0004638944810722023,0.00044581358088180423,0.0003420074936002493,0.0003060061135329306,0.0002569046337157488,0.00030487755429930985,0.00028707802994176745,0.0004012177814729512,0.00045882267295382917,0.0003633079177234322,0.0003530619724188,0.00025161384837701917,0.00012095092824893072,0.0001773809635778889
44,0.00017888446745928377,0.0001995698839891702,0.00018070278747472912,0.00025841942988336086,0.0003901239833794534,0.00040860421722754836,0.00029926616116426885,0.0002973229857161641,0.00024147458316292614,0.0002714177535381168,5e-05,0.00025761869619600475,0.00039279056363739073,0.0003993478021584451,0.00031379435677081347,0.000315415469231084,0.0002376577613176778,0.0001038358241203241,0.00013927201507613063,0.00021043042943347245,0.0002444226120132953,0.00021798632224090397,0.00027631348348222673,0.0003950499230995774,0.00046433688839897513,0.00032522305264137685,0.00031777273397892714,0.0002560421417001635,0.0002978141710627824,0.00027424009749665856,0.00039804421248845756,0.0004187790327705443,0.0003411782381590456,0.00035947663127444685,0.00024693916202522814,0.00013603534898720682,0.0001805719657568261
45,0.0001643464929657057,0.00019134063040837646,0.00016929963021539152,0.00024366063007619232,0.0003680769877973944,0.0003871376102324575,0.00027687137480825186,0.00029224352329038084,0.00022134213941171765,0.00025376409757882357,5e-05,0.00023581177811138332,0.00037237192736938596,0.00038064291584305465,0.0002911693009082228,0.0002856470237020403,0.0002210156962973997,8.972227078629658e-05,0.00012328957382123917,0.00016506697284057736,0.00018989242380484939,0.00017111882334575057,0.0002487999736331403,0.00036345107946544886,0.00038615489029325545,0.0003246043634135276,0.0002852358156815171,0.00022369726502802223,0.0002606306807138026,0.00024255586322396994,0.00038231315556913614,0.00039945292519405484,0.0002928221656475216,0.00028968718834221363,0.00022453026031143963,0.00010533174645388499,0.00013600797683466226
46,0.00017956705414690077,0.0002056113735307008,0.00018118794832844287,0.0002498757385183126,0.0003731258912011981,0.0004053227312397212,0.00029576109955087304,0.0002969616325572133,0.00022762606386095285,0.0002642623148858547,5e-05,0.00024328580184374005,0.0003778520040214062,0.00038634377415291965,0.00030183602939359844,0.00030928818159736693,0.0002245360956294462,9.771979239303619e-05,0.00013655787915922701,0.00015907200577203184,0.00019478739704936743,0.00018008171173278242,0.0002629623340908438,0.0003754122881218791,0.00041179844993166625,0.0002782217343337834,0.0002693873830139637,0.00023783936921972781,0.00026371327112428844,0.00024861417477950454,0.000388595275580883,0.00040827374323271215,0.0003209667920600623,0.00027495279209688306,0.00023566254822071642,9.710714221000671e-05,0.0001393898273818195
47,0.00016378131113015115,0.00019106236868537962,0.00017988786567002535,0.00025453639682382345,0.00037753742071799934,0.00038692972157150507,0.00028110420680604875,0.0002927763853222132,0.00023211001825984567,0.0002589973446447402,5e-05,0.00024354149354621768,0.00037700709071941674,0.0003975839645136148,0.00029286093194969,0.00028226288850419223,0.00022036972222849727,9.461788431508467e-05,0.0001349872472928837,0.0002000783133553341,0.00022405953495763242,0.00018943815666716546,0.00026167117175646126,0.0004118012438993901,0.00042338049388490617,0.00030788342701271176,0.00030336336931213737,0.0002425571292405948,0.0002794487227220088,0.0002547214098740369,0.00036529815406538546,0.00041816045995801687,0.00032348374952562153,0.0003139772452414036,0.0002485267468728125,0.00011538776016095653,0.00014684049529023468
48,0.00016395165584981441,0.00018905650358647108,0.00016993770259432495,0.0002375491167185828,0.0003608694823924452,0.0003761871485039592,0.00027846908778883517,0.00028850670787505805,0.00022178185463417321,0.0002527685137465596,5e-05,0.00024141892208717763,0.0003717233194038272,0.0003918740258086473,0.000283820612821728,0.0002837586507666856,0.00021379416284617037,9.722877439344302e-05,0.0001271372166229412,0.00017923190898727626,0.0002088492183247581,0.00018127293151337653,0.00024765150737948716,0.00038724413025192916,0.000390479777706787,0.0002982541045639664,0.00029884613468311727,0.00023141183191910386,0.0002693522837944329,0.0002519293047953397,0.0003823828883469105,0.0004280049179214984,0.000315166573273018,0.0003015681286342442,0.0002338587655685842,0.00010421052138553932,0.00013862608466297388
49,0.00017480604583397508,0.0001974402111954987,0.0001806824584491551,0.0002462314732838422,0.00036555147380568087,0.0003805495798587799,0.00028140743961557746,0.0002889503084588796,0.00022275665833149105,0.00025773514062166214,5e-05,0.0002433234767522663,0.00036789177102036774,0.00038376456359401345,0.0002863626868929714,0.0003057434514630586,0.00022464015637524426,9.556758595863357e-05,0.00013582744577433914,0.00014699473103974015,0.0001756982528604567,0.00016349840734619647,0.00023679755395278335,0.00038023508386686444,0.00039159489097073674,0.00030010813497938216,0.0002681745099835098,0.00022131958394311368,0.0002544768212828785,0.00024305317492689937,0.00037755194352939725,0.0004048068367410451,0.0002867098373826593,0.0003091362596023828,0.00021857989486306906,7.981390808708966e-05,0.00012203308870084584
50,0.00016999429499264807,0.00019477411115076393,0.00016286711615975946,0.00023172967485152185,0.00035896204644814134,0.0003835972456727177,0.00028022981132380664,0.0002877437218558043,0.00022034288849681616,0.00025201478274539113,5e-05,0.00023633625824004412,0.00036115566035732627,0.0003710835881065577,0.0002845663402695209,0.00030010726186446846,0.00021687282423954457,9.575926378602162e-05,0.0001281269360333681,0.00018674613966140896,0.00021928767091594636,0.00018633733270689845,0.00025292200734838843,0.0003761897678487003,0.00039282802026718855,0.0003116134030278772,0.0002901309635490179,0.00023118191165849566,0.00027139767189510167,0.00024390063481405377,0.00039721117354929447,0.00040339562110602856,0.0003210959548596293,0.0003239247889723629,0.00023164626327343285,0.00010258334805257618,0.00014276451838668436
51,0.00016316406254190952,0.00018378176901023835,0.0001648830802878365,0.00023544745636172593,0.000356381933670491,0.0003756352234631777,0.00027695856988430023,0.00028162638773210347,0.00021271416335366666,0.0002477021480444819,5e-05,0.00023101094120647758,0.0003497849975246936,0.0003875493130180985,0.00028204574482515454,0.0002773252490442246,0.00021145462233107537,9.331454202765599e-05,0.0001278552517760545,0.00016305578174069524,0.00018876278772950172,0.00016577060159761459,0.00022612055181525648,0.00037854324909858406,0.0003929996455553919,0.0002869726449716836,0.00027212128043174744,0.00020131503697484732,0.00024785264395177364,0.0002326390822418034,0.00034645074629224837,0.0003721258544828743,0.00029339035972952843,0.00027490605134516954,0.00020616459369193763,8.491935295751318e-05,0.00012723839608952403
52,0.00016056749154813588,0.00018359828391112387,0.0001725060137687251,0.00023951871844474226,0.0003572907007765025,0.0003706962743308395,0.00027115290868096054,0.0002744714729487896,0.00022284756414592266,0.0002466213481966406,5e-05,0.00023450126172974706,0.0003496235585771501,0.000374273193301633,0.0002713710709940642,0.00027167174266651273,0.00021794807980768383,9.087487705983222e-05,0.00012964916822966188,0.00017761292110662907,0.00021394672512542456,0.0001898524205898866,0.0002531337086111307,0.000381949677830562,0.00040524842916056514,0.00030924417660571635,0.00029786539380438626,0.000240461973589845,0.00026996631640940905,0.00026653354871086776,0.00037986121606081724,0.0004016207531094551,0.00029377941973507404,0.00029788468964397907,0.00023567066818941385,0.00010391298565082252,0.00014084778376854956
53,0.00016500249330420047,0.00018728106806520373,0.00017470902821514755,0.00023931624309625477,0.00035780377220362425,0.00037130367127247155,0.00027457313262857497,0.00027888937620446086,0.00022186878777574748,0.00024954197579063475,5e-05,0.00023863017850089818,0.00035414056037552655,0.0003834168892353773,0.00026850588619709015,0.0002800601941999048,0.00021516357082873583,9.683967073215172e-05,0.00013470949488691986,0.0001971231249626726,0.00023408931156154722,0.0001917102636070922,0.0002443529956508428,0.00037564546801149845,0.00040956950397230685,0.00032257777638733387,0.0003116681764367968,0.00023874605540186167,0.00027994337142445147,0.00026695741689763963,0.00037635513581335545,0.00041825161315500736,0.0003260408993810415,0.0003288642910774797,0.0002462281845510006,0.00011707349040079862,0.00015378594980575144
54,0.00014936229854356498,0.00017536093946546316,0.00016024670912884176,0.00023120550031308085,0.00034357732511125505,0.000371365254977718,0.00026465003611519933,0.00027136545395478606,0.0002103043661918491,0.00023904784757178277,5e-05,0.0002231438411399722,0.00034530958510003984,0.0003627071564551443,0.00027376419166103005,0.00027366584981791675,0.00020835029135923833,8.226958743762225e-05,0.00011716494191205129,0.0001504367683082819,0.00018298617214895785,0.00015068206994328648,0.00022174704645294696,0.00036556069971993566,0.00039321379153989255,0.0002905570436269045,0.0002894124772865325,0.00019475606677588075,0.0002423201804049313,0.00022083305520936847,0.0003419065033085644,0.00037881650496274233,0.00028145508258603513,0.0002619803126435727,0.00020860321819782257,7.474916492355987e-05,0.00011174722749274224
55,0.000149573665112257,0.00016706512542441487,0.00016217761731240898,0.00022230624745134264,0.00035547453444451094,0.0003680876106955111,0.0002822493261191994,0.00026645720936357975,0.00020556198433041573,0.00023751938715577126,5e-05,0.00022941426141187549,0.0003458366554696113,0.000373013288481161,0.0002549737400840968,0.0002533405495341867,0.00020410293655004352,7.977640052558854e-05,0.00011841849482152611,0.00017686358478385955,0.00019998937204945832,0.00016410837997682393,0.00023769430117681623,0.0003714269259944558,0.0004051535506732762,0.0003046243218705058,0.0003097904846072197,0.00021309296425897628,0.00025778973940759897,0.00023575926024932414,0.0003666470292955637,0.00037518906174227595,0.00028911541448906064,0.00028696178924292326,0.00021799010573886335,9.368013706989586e-05,0.0001343383191851899
56,0.00016303111624438316,0.00018200153135694563,0.00016206549480557442,0.00022102198272477835,0.00033646481460891664,0.00036895208177156746,0.00028607246349565685,0.00028003205079585314,0.0002090095222229138,0.00024221482453867793,5e-05,0.00023746838269289583,0.00034567626425996423,0.00036627447116188705,0.00026293841074220836,0.0002734404697548598,0.00021007600298617035,8.746310049900785e-05,0.00012566702207550406,0.00018903048476204276,0.00021770238527096808,0.00018899868882726878,0.0002346766705159098,0.0003542846243362874,0.00039386723074130714,0.0003170502604916692,0.0003059746522922069,0.0002318207116331905,0.00026765913935378194,0.0002533413644414395,0.0003691229794640094,0.00041423854418098927,0.000289714167593047,0.0003012166125699878,0.000229031837079674,0.0001099403016269207,0.0001501952501712367
57,0.00016458603204227984,0.00018930643273051828,0.00016846662038005888,0.00022582347446586937,0.0003556165029294789,0.0003690984158311039,0.0002705526421777904,0.00027365944697521627,0.000212327329791151,0.00024573152768425643,5e-05,0.00023790213163010776,0.0003506244975142181,0.0003695682098623365,0.00027313834289088845,0.0002808435237966478,0.0002192472602473572,9.005129686556756e-05,0.0001266229955945164,0.00017018216021824628,0.00019523620721884072,0.0001769660593708977,0.00023137415701057762,0.0003748908929992467,0.0003893106186296791,0.0002774206514004618,0.000291758420644328,0.00021718276548199356,0.0002578098501544446,0.00024149160890374333,0.00037889735540375113,0.00039919151458889246,0.0003089923702646047,0.0002608653448987752,0.00023853749735280871,9.337013034382835e-05,0.00013710124767385423
58,0.00015843106666579843,0.00018389473552815616,0.00015216812607832253,0.00021635992743540555,0.00034275100915692747,0.00036101878504268825,0.0002639371668919921,0.0002644441556185484,0.00020075133943464607,0.00023353670258075,5e-05,0.00021787668811157346,0.00033549233921803534,0.00034536331077106297,0.00025853500119410455,0.0002732980065047741,0.0001978677319129929,8.187018829630688e-05,0.00011606373300310224,0.0002051271148957312,0.00022754684323444963,0.00021015034872107208,0.0002900964464060962,0.00039753635064698756,0.00043369625927880406,0.000327777408529073,0.0003033969842363149,0.000273868819931522,0.0002930236514657736,0.00029082922264933586,0.00039729196578264236,0.00041573072667233646,0.0003288397565484047,0.00032424344681203365,0.00026857980992645025,0.00011897126387339085,0.00016771881200838834
59,0.00016031533596105874,0.0001769671798683703,0.00016692916688043624,0.00022336063557304442,0.00035132476477883756,0.00035688350908458233,0.0002697212330531329,0.0002765918034128845,0.00020730547839775681,0.00024151687102857977,5e-05,0.00023230708029586822,0.0003341080155223608,0.00038008170668035746,0.0002671229303814471,0.00027270533610135317,0.00020998885156586766,9.108168887905777e-05,0.0001289915817324072,0.0001915517495945096,0.00021414252114482224,0.00019553719903342426,0.0002590808435343206,0.00038568340823985636,0.0004146612191107124,0.0002931139024440199,0.0002998112759087235,0.00023578600666951388,0.0002724653168115765,0.0002663060440681875,0.00038497633067891,0.00039279149495996535,0.0003341357223689556,0.0002756078902166337,0.00022789963986724615,0.00010837944864761084,0.0001524461549706757
60,0.0001630970073165372,0.00017863226821646094,0.00016768270870670676,0.00022424766211770475,0.00034523321664892137,0.00036834279308095574,0.00026238858117721975,0.0002720392367336899,0.00020921883697155863,0.00024216016754508018,2.5e-05,0.00023455715563613921,0.0003399006382096559,0.00036187615478411317,0.00027753019821830094,0.0002733881410676986,0.00021428923355415463,9.177068568533286e-05,0.000132527609821409,0.0001679734414210543,0.00019764630997087806,0.0001788080990081653,0.00023766512458678335,0.00036890548653900623,0.0003866192710120231,0.0003150505945086479,0.00028335588285699487,0.00022058641479816288,0.0002615120611153543,0.00025728478794917464,0.0003848178603220731,0.0004013532306998968,0.0003008180938195437,0.0002734492009039968,0.0002264110662508756,0.00010177851072512567,0.00014318439934868366
61,0.00016611341561656445,0.00019049640104640275,0.00017020822269842029,0.00023059139493852854,0.0003380017587915063,0.00035775350988842547,0.0002679975004866719,0.0002720088523346931,0.00021395568910520524,0.00024321938690263778,2.5e-05,0.00022722239373251796,0.0003429529315326363,0.00037068664096295834,0.00026911389431916177,0.00028093543369323015,0.00021295376063790172,9.162617061519995e-05,0.00013211088662501425,0.00017734039283823222,0.00020641207811422646,0.00017737463349476457,0.00022940723283682019,0.0003350825281813741,0.00037143187364563346,0.00028917190502397716,0.00028244280838407576,0.0002149076317436993,0.0002570438082329929,0.0002449022722430527,0.00036200619069859385,0.00038132647750899196,0.00032738829031586647,0.0003049367805942893,0.00021741336968261749,0.00010197232040809467,0.00014622724847868085
62,0.0001562288962304592,0.00017812622536439449,0.0001589322928339243,0.00020974788640160114,0.00032596831442788243,0.000344577623764053,0.00025464361533522606,0.00026537850499153137,0.00019640142272692174,0.00022930708655621856,2.5e-05,0.0002205821219831705,0.00032572101918049157,0.00034662263351492584,0.0002547960903029889,0.00025565174291841686,0.0002003329573199153,8.523488941136748e-05,0.00011927502055186778,0.00018040140275843441,0.0002092897630063817,0.00018920218280982226,0.0002426342252874747,0.00036528403870761395,0.0003905442135874182,0.0002867536386474967,0.000301647640299052,0.00022575724869966507,0.0002641988976392895,0.00025935767916962504,0.00036121654557064176,0.0003872968372888863,0.0003042968746740371,0.0002928974572569132,0.00023187478655017912,0.00010685598681448027,0.00015607067325618118
63,0.0001617873931536451,0.000187030658707954,0.00016569328727200627,0.00021786800061818212,0.00033531530061736703,0.00035741354804486036,0.00026067154249176383,0.0002751480496954173,0.00020276503346394747,0.0002378344943281263,2.5e-05,0.00022434614947997034,0.0003296940412838012,0.00035096079227514565,0.00027105072513222694,0.0002775323810055852,0.00020927753939758986,9.03185282368213e-05,0.00012631459685508162,0.0001473847369197756,0.00017887431022245437,0.0001710315846139565,0.00021859153639525175,0.0003743467677850276,0.00039064802695065737,0.00026071607135236263,0.00025275457301177084,0.00021543506591115147,0.00024139785091392696,0.00022800610167905688,0.00032295563141815364,0.0003724659327417612,0.0002813159371726215,0.00026518673985265195,0.00022469308169092983,7.496784382965416e-05,0.00012438956764526665
64,0.0001672494545346126,0.0001860177144408226,0.00016628490993753076,0.00022365301265381277,0.00034301597042940557,0.0003604154917411506,0.0002575088292360306,0.00026643683668226004,0.00020695498096756637,0.00023898275685496628,2.5e-05,0.00021932052914053202,0.0003276938805356622,0.0003534145653247833,0.00027463817968964577,0.00028207831201143563,0.00020366589887998998,9.668114216765389e-05,0.00012767469161190093,0.00013800457236357033,0.00016394263366237283,0.00014988970360718668,0.00020810970454476774,0.00032935698982328176,0.0003740336687769741,0.00026157847605645657,0.00026242792955599725,0.00019228344899602234,0.00022717993124388158,0.00019939632329624146,0.00033615279244259,0.000369150482583791,0.0002574767859186977,0.00023226477787829936,0.00019651910406537354,7.342435856116936e-05,0.00011804678797489032
65,0.00016269818297587335,0.00018336434732191265,0.00015333571354858577,0.00020881425007246435,0.00031514622969552875,0.0003569260297808796,0.000255351624218747,0.00027362644323147833,0.0001873120927484706,0.00022763718152418733,2.5e-05,0.000203078641789034,0.0003213192103430629,0.00033590628299862146,0.000260406406596303,0.0002618583384901285,0.00018716613703873008,8.560060086892918e-05,0.00011792291479650885,0.00017156913236249238,0.00019928699475713074,0.00017375877359881997,0.00023194888490252197,0.00035294602275826037,0.00037460128078237176,0.0002752465952653438,0.00028815565747208893,0.0002252705889986828,0.0002544704475440085,0.00024088803911581635,0.0003846299077849835,0.00036565959453582764,0.00030803956906311214,0.0002870772732421756,0.0002234181883977726,8.993700612336397e-05,0.0001335643173661083
66,0.00015888834604993463,0.00017888944421429187,0.0001599566894583404,0.0002183598990086466,0.00032779015600681305,0.00034849258372560143,0.0002557799743954092,0.00024739003856666386,0.00019714439986273646,0.00023143907310441136,2.5e-05,0.00021773757180199027,0.0003298876981716603,0.0003497496072668582,0.0002685365325305611,0.0002672372502274811,0.000196995708392933,8.610358054284006e-05,0.00012552690168377012,0.00018084360635839403,0.00021600064064841717,0.00019109061395283788,0.00023928112932480872,0.0003641999210231006,0.0003966169897466898,0.000300119660096243,0.00027992817922495306,0.00023247541685122997,0.00026535626966506243,0.00025549891870468855,0.0003556174342520535,0.0003933798288926482,0.00030183326452970505,0.00030090895597822964,0.00023633202363271266,0.00011408553837100044,0.0001528437715023756
67,0.0001552291214466095,0.00017508155724499375,0.00015431387873832136,0.00020984795992262661,0.0003253267495892942,0.0003465721965767443,0.00026408853591419756,0.00025345798349007964,0.00019142577366437763,0.00022783206077292562,2.5e-05,0.00021080290025565773,0.0003236595366615802,0.000349469919456169,0.00025197232025675476,0.00026454904582351446,0.00019088179396931082,8.554961095796898e-05,0.00012091627286281437,0.00016851865802891552,0.0001923743257066235,0.00018419124535284936,0.0002444352430757135,0.0003494794946163893,0.00037609695573337376,0.00029912529862485826,0.0002676123986020684,0.0002215686545241624,0.00025572540471330285,0.00024380939430557191,0.00036150586674921215,0.00039103595190681517,0.0002995221293531358,0.00028753088554367423,0.0002110235654981807,0.00010239095718134195,0.00014711015683133155
68,0.0001548088330309838,0.00017066036525648087,0.00016000236792024225,0.00020980191766284406,0.00031289804610423744,0.0003478319267742336,0.00026309984968975186,0.00025709543842822313,0.00019306730246171355,0.00022679110406897962,2.5e-05,0.00021300614753272384,0.0003222914529033005,0.0003417413972783834,0.00025207220460288227,0.0002578860439825803,0.00019075603631790727,8.392342715524137e-05,0.00012450394569896162,0.0001758719008648768,0.00020822137594223022,0.0001843111531343311,0.0002380081859882921,0.00034022697946056724,0.0003723601985257119,0.00028236728394404054,0.0002753072767518461,0.00023519736714661121,0.000254001934081316,0.00023186478938441724,0.0003602302458602935,0.0003749597235582769,0.00029905178234912455,0.000273410085355863,0.0002321607171325013,9.853113442659378e-05,0.00013595394557341933
69,0.0001530427543912083,0.00017334718722850084,0.00015891241491772234,0.00022359358263202012,0.0003285945567768067,0.0003408540796954185,0.00025755169917829335,0.00025438008015044034,0.0002035600336967036,0.00023033087200019509,2.5e-05,0.00021986143838148564,0.0003329824248794466,0.00035585204022936523,0.0002547649492044002,0.0002560094289947301,0.00020472331380005926,7.914786692708731e-05,0.00011844735854538158,0.00016497974866069853,0.00018856253882404417,0.00016641244292259216,0.00022123455710243434,0.00033772384631447494,0.00038277602288872004,0.00026385500677861273,0.0002512258943170309,0.00020709696400444955,0.000241941335843876,0.00021492871746886522,0.0003416295803617686,0.0003715508501045406,0.0003081717004533857,0.0002700006007216871,0.00019755259563680738,8.922736742533743e-05,0.00013607449363917112
70,0.00014213734539225698,0.00016471541312057525,0.00014420982915908098,0.0002023656852543354,0.00031749214394949377,0.0003323263372294605,0.0002470888721290976,0.00024469292839057744,0.00018339754024054855,0.00021751357417088002,1.25e-05,0.00020947142911609262,0.0003191526629962027,0.00033648600219748914,0.00024161188048310578,0.0002465401776134968,0.00018300590454600751,7.410777470795438e-05,0.0001089282741304487,0.00017224127077497542,0.00019388168584555387,0.00018014453235082328,0.00023059986415319145,0.0003497581055853516,0.0004017460742034018,0.0002850824093911797,0.000300438201520592,0.00021545577328652143,0.0002529225603211671,0.00024285700055770576,0.00034517887979745865,0.0003707815776579082,0.0002931464114226401,0.0002496168890502304,0.0002221778267994523,0.00010334020043956116,0.00014323795039672405
71,0.00016652671911288053,0.00018930755322799087,0.00017178829875774682,0.00023038314247969538,0.0003321882395539433,0.00035478785866871476,0.00026694501866586506,0.0002682721824385226,0.0002119358687195927,0.00024185185611713678,1.25e-05,0.00022845578496344388,0.0003451275115367025,0.0003584266232792288,0.000263233610894531,0.00028438528534024954,0.00021502144227270037,9.326565486844629e-05,0.0001314316177740693,0.00017810097779147327,0.0002042322448687628,0.00017588755872566253,0.00022715773957315832,0.0003472520038485527,0.0003677739587146789,0.0002878041996154934,0.00029190568602643907,0.00020377921464387327,0.0002529055345803499,0.00023310208052862436,0.00035672751255333424,0.0003852591325994581,0.00030066882027313113,0.00028411930543370545,0.00021221197675913572,0.00010178183583775535,0.00014162981824483722
72,0.0001523716637166217,0.00017247743380721658,0.00016797767602838576,0.00021727016428485513,0.0003276317729614675,0.000354256946593523,0.00025435120915062726,0.000262695160927251,0.00020718798623420298,0.00023385119857266545,1.25e-05,0.00023431653971783817,0.0003250157169532031,0.00035223941085860133,0.0002636558492667973,0.00026054008048959076,0.0002055871591437608,8.912513294490054e-05,0.00012876988330390304,0.00017700174066703767,0.0002014592319028452,0.00017583431326784194,0.000239599117776379,0.00034507675445638597,0.0003777097736019641,0.0002742709475569427,0.0002780860522761941,0.00022315759269986302,0.00026065175188705325,0.00025314060621894896,0.00038272776873782277,0.00039920484414324164,0.0003231493756175041,0.00031263125129044056,0.00022344861645251513,0.00010298640700057149,0.00014159586862660944
